center_hz,width_hz,sample_pos,level_db,time_sec
4882.8125,2294922.0,56786944,-71.94216918945312,5.6786944
-2441.4375,2290039.0,56795136,-74.12190246582031,5.6795136
-2441.4375,2290039.0,56803328,-72.76033020019531,5.6803328
-2441.4375,2290039.0,56819712,-72.91337585449219,5.6819712
-7324.1875,2299804.5,56827904,-73.38267517089844,5.6827904
0.0,2294922.0,56836096,-73.125732421875,5.6836096
-2441.375,2299804.75,56844288,-71.73095703125,5.6844288
4882.8125,2294922.0,56852480,-73.45862579345703,5.685248
4882.8125,2294922.0,56860672,-73.19251251220703,5.6860672
2441.4375,2290039.0,56868864,-73.20404052734375,5.6868864
-2441.4375,2290039.0,56877056,-72.18512725830078,5.6877056
2441.375,2299804.75,56885248,-72.06364440917969,5.6885248
-4882.875,2285156.25,56901632,-71.64949035644531,5.6901632
-2441.4375,2290039.0,56909824,-72.6993408203125,5.6909824
2441.4375,2280273.5,56934400,-73.1330337524414,5.69344
2441.4375,2280273.5,56942592,-71.72284698486328,5.6942592
-2441.4375,2280273.5,56950784,-74.97445678710938,5.6950784
0.0,2285156.25,56967168,-71.9336929321289,5.6967168
0.0,2294922.0,56975360,-72.28330993652344,5.697536
-4882.8125,2294922.0,56983552,-73.34217834472656,5.6983552
-2441.4375,2290039.0,56991744,-73.1290283203125,5.6991744
2441.4375,2290039.0,56999936,-72.42969512939453,5.6999936
1999511.75,2309570.5,57016320,-77.82640838623047,5.701632
1989746.125,2299804.75,57024512,-74.45408630371094,5.7024512
9765.625,2285156.25,57065472,-71.95478057861328,5.7065472
0.0,2294922.0,57073664,-73.31145477294922,5.7073664
0.0,2275390.5,57081856,-73.14327239990234,5.7081856
0.0,2275390.5,57090048,-72.95540618896484,5.7090048
0.0,2285156.25,57098240,-72.39453125,5.709824
-2441.4375,2290039.0,57106432,-73.13069915771484,5.7106432
-4882.8125,2275390.5,57114624,-72.98795318603516,5.7114624
4882.8125,2294922.0,57122816,-72.779541015625,5.7122816
-4882.875,2285156.25,57131008,-71.75365447998047,5.7131008
2441.4375,2290039.0,57147392,-74.75868225097656,5.7147392
