center_hz,width_hz,sample_pos,level_db,time_sec
4882.875,8027344.0,761168,-80.5064468383789,0.0761168
0.0,8017578.0,762192,-77.40837860107422,0.0762192
4882.75,8037109.5,763216,-77.88593292236328,0.0763216
4882.875,8027344.0,764240,-76.07341766357422,0.076424
9765.625,8037109.0,765264,-76.66698455810547,0.0765264
7324.25,8012695.5,766288,-75.16492462158203,0.0766288
14648.375,8037109.0,767312,-76.45282745361328,0.0767312
7324.25,8032226.5,768336,-76.7161636352539,0.0768336
2441.375,8032227.0,769360,-77.56356048583984,0.076936
4882.875,8027344.0,770384,-77.83056640625,0.0770384
2441.375,8032227.0,771408,-79.49968719482422,0.0771408
4882.875,8027344.0,772432,-79.46662902832031,0.0772432
-4882.875,8017578.0,773456,-79.2762222290039,0.0773456
0.0,8037109.5,774480,-79.60342407226562,0.077448
-7324.25,8032226.5,775504,-77.61202239990234,0.0775504
-2441.375,8032227.0,776528,-77.15740966796875,0.0776528
2441.375,8041992.0,777552,-76.40402221679688,0.0777552
4882.75,8037109.5,778576,-76.00836181640625,0.0778576
0.0,8037109.5,779600,-75.55488586425781,0.07796
2441.375,8032227.0,780624,-76.35308837890625,0.0780624
4882.75,8046875.0,781648,-76.77588653564453,0.0781648
14648.5,8017578.0,782672,-77.41048431396484,0.0782672
4882.75,8037109.5,783696,-77.84141540527344,0.0783696
17089.75,8032226.5,784720,-80.15176391601562,0.078472
4882.875,8017578.0,785744,-78.25262451171875,0.0785744
